1604188800000,1.54970000,1.64630000,1.51370000,1.60800000,960664.24000000,1604275199999,1513803.24101300,6949,487341.32000000,768604.50351500,0
1604275200000,1.60760000,1.64320000,1.46210000,1.47380000,867738.07000000,1604361599999,1329879.29824600,5291,404404.21000000,620514.89957300,0
1604361600000,1.47290000,1.48400000,1.40620000,1.41180000,983164.88000000,1604447999999,1417472.23241000,6306,408887.80000000,590290.06242200,0
1604448000000,1.41230000,1.41440000,1.27330000,1.39120000,2560523.86000000,1604534399999,3469939.62860700,12910,1263594.11000000,1712213.13555400,0
1604534400000,1.38950000,1.49280000,1.30000000,1.40070000,1598492.56000000,1604620799999,2248173.92139400,10773,778161.42000000,1095817.73760500,0
1604620800000,1.40300000,1.94820000,1.39460000,1.90000000,3846546.90000000,1604707199999,6594074.17759400,25259,2095412.56000000,3593150.25670500,0
1604707200000,1.90690000,2.49750000,1.82760000,2.02150000,8862610.63000000,1604793599999,18925496.08589100,68805,4670816.37000000,9999045.00805800,0
1604793600000,2.02640000,2.28250000,1.96080000,2.15580000,4800345.92000000,1604879999999,10113462.92069500,35673,2460793.33000000,5192215.23422100,0
1604880000000,2.15150000,2.19910000,1.94560000,2.02990000,3050443.52000000,1604966399999,6301466.47516300,23122,1507068.95000000,3119489.10358100,0
1604966400000,2.03830000,2.32570000,2.00800000,2.26610000,2119423.36000000,1605052799999,4643502.14798500,16744,1138155.29000000,2494659.69941100,0
1605052800000,2.26650000,2.30000000,1.96730000,2.00000000,1863686.19000000,1605139199999,3969960.46914200,15371,815224.57000000,1739080.57355600,0
1605139200000,2.00000000,2.06000000,1.82500000,1.90890000,1522310.89000000,1605225599999,2966665.83801800,11688,680734.91000000,1329464.86701500,0
1605225600000,1.90890000,2.08080000,1.89970000,2.01410000,1595684.08000000,1605311999999,3182612.61546900,11304,803036.62000000,1601671.48428200,0
1605312000000,2.02220000,2.03740000,1.86900000,1.91820000,1191847.42000000,1605398399999,2317159.52727000,9435,521401.13000000,1014130.61902900,0
1605398400000,1.92040000,2.21800000,1.91330000,2.04070000,3348186.49000000,1605484799999,7009325.76104900,37547,1742196.14000000,3651628.33868600,0
1605484800000,2.03900000,2.37000000,1.98580000,2.26260000,3192029.56000000,1605571199999,7162125.47685400,37939,1704888.56000000,3834378.90492700,0
1605571200000,2.26650000,2.33000000,2.12500000,2.19980000,2311120.85000000,1605657599999,5142151.68680300,29860,1128083.75000000,2511938.67367700,0
1605657600000,2.19620000,2.21730000,2.00010000,2.11530000,2054379.16000000,1605743999999,4318166.29784300,24685,921238.33000000,1937611.35789900,0
1605744000000,2.11220000,2.18480000,2.01360000,2.08500000,1391861.95000000,1605830399999,2921103.66530500,18220,692709.51000000,1453704.15026600,0
1605830400000,2.08410000,2.23870000,2.05210000,2.10330000,1589414.51000000,1605916799999,3421570.60394000,21247,757221.95000000,1630731.78699700,0
1605916800000,2.09990000,2.51000000,2.03510000,2.38220000,2963489.50000000,1606003199999,6792951.29450100,39232,1571901.84000000,3611536.69623900,0
1606003200000,2.38250000,2.42010000,2.04000000,2.15140000,2448127.25000000,1606089599999,5384096.52670900,33994,1119236.84000000,2469790.03001500,0
1606089600000,2.16100000,2.36350000,2.11200000,2.27860000,2094160.76000000,1606175999999,4728024.57535100,30597,1054919.11000000,2386972.31417600,0
1606176000000,2.27860000,2.47310000,2.13380000,2.28230000,3534792.04000000,1606262399999,8099789.00597700,48091,1810103.56000000,4159510.46826900,0
1606262400000,2.27950000,2.49000000,2.17030000,2.26610000,3597681.61000000,1606348799999,8395020.40314200,49027,1797578.53000000,4195022.93733500,0
1606348800000,2.26530000,2.31010000,1.72120000,1.91110000,6803274.72000000,1606435199999,13120752.28601500,65661,3149151.24000000,6060013.12021900,0
1606435200000,1.91170000,2.04000000,1.76940000,1.86100000,1802241.32000000,1606521599999,3400282.05616100,26159,918887.27000000,1737437.37909100,0
1606521600000,1.86440000,1.94000000,1.80160000,1.88680000,1381390.77000000,1606607999999,2587763.39160700,19596,673740.88000000,1260758.45829000,0
1606608000000,1.88580000,1.94700000,1.85000000,1.91530000,862711.64000000,1606694399999,1640192.46579600,12732,402962.29000000,765176.44505800,0
1606694400000,1.91840000,2.01820000,1.90340000,1.96650000,1094620.01000000,1606780799999,2153816.62844400,16484,529329.35000000,1041629.68726600,0
